Hybridization REF	MBA:MEXP:2462	MBA:MEXP:2463	MBA:MEXP:2464	MBA:MEXP:2465	MBA:MEXP:2466	MBA:MEXP:2467	MBA:MEXP:2468	MBA:MEXP:2469	MBA:MEXP:2470	MBA:MEXP:2471	MBA:MEXP:2472	MBA:MEXP:2473	MBA:MEXP:2474	MBA:MEXP:2475	MBA:MEXP:2476	MBA:MEXP:2477	MBA:MEXP:2478	MBA:MEXP:2479	MBA:MEXP:2480	MBA:MEXP:2481
R:A-SNGR-8:1531	1.1587372	null	0.96115834	1.0105548	0.9202071	0.9394828	0.99791455	0.983458	null	0.9394828	1.0619758	1.1799974	1.1209624	1.1080266	1.000101	0.8195452	1.0277393	1.1012198	0.9998991	1.0668505
R:A-SNGR-8:2022	1.0780382	1.3075194	0.9393437	0.85734475	0.888462	null	0.9724576	1.1419097	1.2012521	null	0.93860775	0.9884106	1.0047584	0.9494034	0.8513938	0.94382614	0.9952418	1.0817074	1.0848643	1.2028286
R:A-SNGR-8:2043	0.8898595	0.70567155	0.9521577	0.7811841	1.0054702	0.9175726	1.0307806	1.002316	1.0870844	1.0303736	1.0253553	0.9976841	1.0164201	0.9869616	0.9955505	1.0353211	0.9699283	1.1083664	1.0640415	0.65326256
R:A-SNGR-8:1019	1.2478828	1.292948	1.2043195	1.0405171	0.99081373	0.9809167	1.0882539	1.1893973	1.0635046	0.96422476	0.8351914	0.9349331	0.89985	0.8372313	0.7962062	1.1550884	0.8364118	1.0091863	0.9414752	1.1605917
R:A-SNGR-8:5130	null	2.455801	null	null	null	null	null	null	null	null	1	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:5782	0.8512509	0.8315209	0.98425996	0.97737396	0.9929596	1.0942926	0.99247	0.93353736	0.9210007	1.1025639	1.1319733	1.0363297	1.1657213	1.1889673	0.9977991	1.0022008	1.0534042	0.9844383	1.0176188	null
R:A-SNGR-8:228	0.8392848	0.8090986	0.9034082	1.0719793	1.0983326	1.0865452	1.017188	0.93343854	1.0203907	1.0031737	0.99912095	0.93146056	1.0146466	0.92068684	1.000879	0.9528533	1.0853642	1.1131635	0.9886535	0.86318
R:A-SNGR-8:5415	1.127759	0.99627256	1.209944	1.1948527	1.074149	1.0832675	1.0650972	1.1360984	1.0930996	1.096497	0.9844795	1.0037273	0.8876163	0.918807	0.8429186	0.797227	0.7456628	0.94066674	0.9511903	0.78476465
R:A-SNGR-8:4549	1.0147529	1.25072	0.92228806	0.9689308	1.0498481	0.9759163	0.999559	0.9878427	1.0818571	0.9146641	0.9158914	1.0445764	1.000441	1.1468587	0.8453376	0.8295467	1.1621153	1.1374915	0.91126776	1.408101
R:A-SNGR-8:4106	0.88485265	null	1.0619847	0.9715087	1.0608937	1.1170222	1.0770032	1.0852581	0.8966206	0.9897962	1.0580235	1.0389373	0.94874525	0.90884656	0.91485804	0.9936485	1.1386231	1.1725609	1.0063516	0.94937027
R:A-SNGR-8:5386	1.1488653	1.296304	1.1064835	1.1024458	0.9053695	0.8163384	0.94381785	1.091164	0.8905982	0.9179757	1.0196294	1.0462767	1.0273546	1.0992293	0.95376164	0.98531324	0.97879046	1.014687	0.9685774	null
R:A-SNGR-8:4362	0.9095431	null	0.79695964	0.903892	1.4345351	null	0.95753396	0.7582499	null	null	null	null	1.1877774	0.9466119	null	1.0467819	1.0189456	1.0904632	1.1031833	null
R:A-SNGR-8:1189	null	null	null	null	null	null	0.9022346	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:3082	null	null	null	null	null	null	null	1.1654979	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:3594	0.9609334	0.6152775	0.8613296	0.9794957	1.105362	1.0246152	0.8802514	0.7378741	0.90818495	1.0781353	1.183558	0.95597863	1.1105536	1.0013359	1.0448658	1.0746396	1.0190631	0.9986642	1.0978333	0.57188535
R:A-SNGR-8:3850	1.0653989	0.973423	1.1126832	1.10277	1.1235623	0.9174042	null	0.9626038	0.99330455	0.9174042	1.0453595	1.0284696	1.1903204	1.0066954	1.1042694	0.9883244	0.8266423	1.0348718	0.90073603	0.8427548
R:A-SNGR-8:1034	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:727	0.72015953	0.77372205	0.9240635	1.1292676	0.96433336	1.0243785	1.0887648	0.98953503	0.9008369	0.9286922	1.0091586	0.9908413	0.98248136	1.0361023	1.044416	1.0344425	1.1106809	null	1.1818876	1.0708985
R:A-SNGR-8:1290	1.5828173	null	1.5330054	1.291438	null	null	1.2923477	1.5010606	null	null	1.3113471	null	1.0845509	null	null	null	1.3059604	1.6690731	1.390924	null
R:A-SNGR-8:5430	0.89554274	1.1337243	1.0121373	0.9972978	1.028825	1.004644	1.1493781	1.1243236	1.0253434	0.8489281	0.84993273	0.9743324	0.9206799	1.057015	0.9181948	1.0027022	1.0756059	null	0.8966057	null
R:A-SNGR-8:266	1.0208472	1.3069009	0.9552793	1.110089	0.87835157	0.8963143	0.85825145	0.9544423	1.0290143	0.8851875	1.1097143	0.96522254	1.0005084	1.0849766	0.78572106	1.032746	null	0.93953687	0.9994916	1.2039385
R:A-SNGR-8:1546	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:522	null	null	1.0815334	1.0944927	1	null	0.9037282	0.8698483	null	null	1.1923963	1.0947752	1.5732899	null	1.0328375	1.0283084	0.97219	null	1.2341485	null
R:A-SNGR-8:528	0.9107276	0.8179602	0.9207753	0.94736564	1.0040088	1.0395242	1.0783881	1.0172497	0.96552247	0.99083453	0.99424076	0.9605999	0.99599135	0.94787097	1.0557768	1.0509722	1.1383971	1.1384826	1.1283435	1.0325451
R:A-SNGR-8:1808	1.1787937	1.2730112	1.0769099	1.0486718	0.9489755	0.98033	1.0041299	1.1440102	1.0563841	0.97973126	0.9749946	1.0083965	0.99081504	0.99587	0.88039017	0.99056566	0.9594835	1.0417799	0.97572577	null
R:A-SNGR-8:1802	1.0603591	1.1661581	0.9923482	0.980558	0.9816686	0.9967023	1.0701866	1.0738552	0.9923699	0.95585	1.0032978	1.057129	1.0458497	0.9809151	0.9499998	0.9736385	1.0386684	0.9958482	1.0514876	1.33067
R:A-SNGR-8:35	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:4682	0.95038176	0.91946805	0.9779844	0.9917221	1.0617211	1.0663769	0.93670994	0.79567516	1.0196898	0.98098034	1.2341014	1.1000025	1.0115279	1.0730635	1.0921491	1.008278	null	1.0200336	0.93487424	null
R:A-SNGR-8:3146	0.9352861	0.70875686	1.0158427	1.0938171	1.1562537	1.1901876	0.9773709	0.8404986	0.9229213	1.0000969	1.0041072	1.0023993	0.99990326	0.9487718	1.012946	0.92725724	1.0238608	1.0202676	0.9297719	0.6897367
R:A-SNGR-8:784	null	null	null	null	null	null	null	2.7713885	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:4728	0.7758119	0.73001903	0.7862783	0.7850321	0.852981	0.84998965	0.9912711	0.9889441	1.0872312	1.0505399	1.0329657	0.9181342	1.0284202	1.0116336	1.0087289	1.0966474	1.0618173	0.9617723	1.1484419	1.1057491
R:A-SNGR-8:2007	1.0898551	0.8503941	1.0342321	1.0827962	1.1443838	1.0314674	1.007409	0.9829971	0.94619554	0.9576349	0.9829804	0.98276967	0.9730135	0.8950587	1.1245672	1.1098738	1.016388	0.992591	1.0134851	0.77519166
R:A-SNGR-8:983	1.0730201	0.994929	1.2305424	1.2111983	1.0078948	1.1456203	1.0599128	0.99640894	0.91193885	0.89359725	0.9157325	0.9579991	1.003591	0.9380932	1.0951337	1.31639	0.97513545	1.0145068	0.8267214	0.8433959
R:A-SNGR-8:5686	0.9628195	1.10374	1.097725	0.99074537	1.06598	1.1608523	1.1728073	1.0792478	0.9961925	0.94546616	0.8666801	1.016538	0.92135066	1.0160984	0.9897207	0.95807284	0.9277521	0.94943845	1.0136949	1.0038077
R:A-SNGR-8:2634	null	null	null	null	null	1.028087	0.9530478	null	null	null	null	null	null	0.91242117	1.0228132	1.1564953	1.127014	1.0309893	1.1498961	0.6559683
R:A-SNGR-8:4662	0.99323386	0.92323613	0.92903394	0.9453223	1.0088755	1.0067662	1.0703226	1.0897113	0.9738691	0.86297333	0.94663954	1.0383126	1.056581	1.0379679	0.97482604	0.9714683	1.0817045	1.0808976	0.95840186	1.0172725
R:A-SNGR-8:2064	1.1031377	1.1321278	1.1545419	1.0048182	0.92508626	0.9988963	1.0769578	1.1554743	1.0011038	0.96969	0.9181205	0.94212705	0.96702415	0.8734822	0.841131	0.940777	0.8106199	1.155485	1.1071426	1.2716873
R:A-SNGR-8:144	1.0832233	0.96739095	0.9913141	0.96251845	1.0511725	1.0133038	1.0503702	1.0097083	1.0487334	1.0507928	0.99769336	0.9869425	0.96674114	0.9107158	0.97044355	1.0023067	0.97448134	1.0570084	1.045507	0.8282916
R:A-SNGR-8:1424	1.0872698	1.5946969	1.0872909	1.0112047	0.9999362	1.0022583	1.0868554	1.0000638	0.919729	0.795723	0.8465834	1.0216079	0.89022046	1.0055667	0.83123505	0.7972853	0.82011366	0.7684871	0.7562203	1.0585964
R:A-SNGR-8:400	1.8769151	3.0078313	2.7597284	2.0018747	1.565441	1.5427872	1.6963983	1.4406959	1.1650319	0.95160156	0.8548474	0.9749931	1.0250068	0.9245555	0.79600465	0.79347134	0.74164945	0.77060646	0.6790253	0.87236387
R:A-SNGR-8:330	1.0074353	1.0456517	1.020677	0.99990386	0.9843939	1.0000961	1.1044147	1.0380651	0.9871689	0.8920426	0.8492463	0.9846662	1.0152235	0.96260124	0.92932814	1.0538375	1.0689446	0.9221914	0.9586471	1.0008972
R:A-SNGR-8:1866	1.0646908	1.1863605	1.1037927	0.9223258	0.90715706	0.94236255	1.0656706	1.1104223	1.0994548	1.028355	0.9271378	0.9966013	1.0758736	0.9526868	0.99136704	1.0251464	1.0033988	0.87007034	0.9174926	0.99196535
R:A-SNGR-8:165	0.91424274	1.0424554	0.91063505	0.99831504	0.8680028	1.0207226	0.9782833	1.1442492	1.1259718	0.91964686	0.9076109	1.0312477	0.8801653	1.0016848	0.9554618	0.95807815	1.1480186	1.044747	1.0125238	1.3445843
R:A-SNGR-8:5258	null	null	2.0711112	2.0178301	null	1	1.2231177	1.1662254	null	1	2.251185	1	1	1.540848	1.6068835	1.1203454	1.4167112	null	null	null
R:A-SNGR-8:1445	0.7693078	0.7170625	0.86085284	0.9134736	1.0446523	1.0551703	1.0069306	0.97736615	0.98601377	1.0180374	1.0995297	0.96350616	0.9891618	0.9930694	1.1324015	1.1425523	1.103158	1.1136261	1.1709547	0.7791645
R:A-SNGR-8:3018	0.99902624	1.1511847	1.0894922	0.9785281	0.98745567	0.95391595	1.0102551	1.0712402	1.01076	0.9922813	0.9795807	0.9808405	1.0030209	1.0416818	0.9704193	1.0009736	1.0093775	0.88531655	0.9525405	1.1616176
R:A-SNGR-8:4624	1.0340511	1.1729683	1.0542284	1.0888201	1.1160461	1.1199814	1.4187262	1.3190837	1.0087224	0.8087268	0.86267596	0.8595625	0.81594455	0.804773	0.7084541	0.7104079	0.9912775	1.0639207	0.81079483	0.91263294
R:A-SNGR-8:324	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:4746	0.8846252	0.85639447	0.86783725	0.837999	0.8865748	0.945849	0.9830885	1.0292702	1.0758275	1.0666326	1.0258975	1.060259	0.8953244	0.9655055	0.9597476	1.0268897	1.4398533	1.3853687	1.0169116	null
R:A-SNGR-8:4880	1.2770408	1.0925716	1.1394755	1.1649427	0.9630614	0.9828347	1.1087037	1.0555024	1.0048184	1.0283397	0.96338415	0.9594985	0.9628657	0.95770013	0.9363928	1.0028666	0.99713326	1.1154003	0.9761318	0.8890126
R:A-SNGR-8:3088	0.7217348	0.97306085	1.0266572	0.96862936	0.9554626	0.9222387	1.1536367	1.077388	0.924527	1.0841167	1.2059247	1.0908604	0.97334284	0.8345388	0.8558234	0.87360173	1.2086855	1.5429833	1.5188392	1.8275234
R:A-SNGR-8:1680	1.0576354	0.9329331	0.9411539	0.8258456	0.84914577	0.89493686	1.0947316	1.0459211	1.089952	1.0675436	0.98980236	0.9584713	0.93492836	1.0792252	0.90637535	0.99919116	1.1379958	1.0008088	1.1102214	1.0827875
R:A-SNGR-8:656	0.8648141	0.65746164	0.84667045	0.9241162	0.8965992	0.9113962	0.8656742	0.90770876	1.004144	1.1016163	1.1269325	1.0203594	1.0149753	0.99585617	1.0342265	1.0122703	1.1145642	1.1254003	1.1483403	0.8354731
R:A-SNGR-8:1936	0.8998858	0.62916327	0.91590244	1.0378034	1.1202494	1.0196526	0.73136723	0.7147179	1.0128399	1.2058659	1.1673539	0.96327627	0.9761781	0.8281164	1.0503309	1.0856084	0.98716027	1.0611767	1.0657282	null
R:A-SNGR-8:3454	0.98820883	1.0694685	1.0528318	1.0548251	0.9884551	1.0102652	0.9794192	1.0067806	1.052548	1.0195811	0.9746682	1.0195974	0.95377153	null	1.0467818	0.98576075	0.9452233	0.98894644	0.99321926	1.0286512
R:A-SNGR-8:1507	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:2698	1.1330566	1.2092319	0.9017432	1.0273577	0.9455833	0.86363274	1.0447421	1.0915059	1.0184057	0.86363274	0.85534847	0.9967603	0.82877374	1.1393504	1.0032396	0.9330044	1.0320557	1.0641189	0.96451	null
R:A-SNGR-8:1162	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:4501	0.94042546	0.98007214	1.174311	1.105178	0.74252325	0.74252325	0.98679376	1.1656678	1.0972017	1.0257909	0.86278677	1.0686446	1.0441018	0.9709012	1.1277871	1.0985587	0.967309	null	1.0132062	0.6559253
R:A-SNGR-8:138	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:1418	0.9299261	0.8419797	1.0299587	1.0895127	1.2309928	1.0198386	0.9531383	0.843061	0.92536443	0.9801613	1.0372679	1.033532	1.0459423	1.0321922	1.0606426	1.0402951	0.9307425	0.8568439	0.8906467	0.7564549
R:A-SNGR-8:650	1.0556011	1.122192	1.164669	1.0162363	0.93420684	0.8994792	0.94422436	1.0609819	0.9107647	0.9785617	0.98850614	0.9789653	0.8444429	null	1.0009174	0.94556427	1.233946	1.2137434	0.9990825	1.109606
R:A-SNGR-8:3206	1.0274318	1.1644845	0.9447888	0.9141997	0.9256047	1.0328879	1.0134271	1.068919	1.205701	0.8854462	0.8519167	1.1001062	0.91715544	0.9738753	0.8337617	0.7956133	1.0624632	1.0552982	1.013372	0.98662806
R:A-SNGR-8:1930	0.8723016	0.49344832	0.8454557	0.99940366	1.101022	1.0369385	0.82401663	0.71369994	0.92160404	1.2167577	1.3220887	0.9315823	1.0984915	0.9294862	1.2004476	1.1305788	1.1018022	1.045147	1.0005963	0.44791114
R:A-SNGR-8:2430	0.9038711	0.89387345	0.89142823	0.9489228	0.9620054	1.0035031	1.0569327	0.9892745	0.9424203	1.0023115	0.9499313	0.9962413	1.0893323	0.9976884	1.1354564	1.1408975	1.0286359	1.0731033	1.0976789	1.3709313
R:A-SNGR-8:1872	0.8839259	0.709617	0.84462386	1.2878944	1.4389553	1.3793355	0.91267633	0.82893	0.8287646	0.9007964	1.0072187	0.9927812	1.1905757	1.1843244	1.2898471	1.4023539	1.175949	1.0102166	0.9396747	0.74713695
R:A-SNGR-8:848	1.3328394	1.0898825	1.0240375	1.1267223	1.0009084	0.8356599	0.8827224	0.9246329	0.89169353	1.0490525	1.0077872	0.99962544	1.0003744	1.1381557	0.9106807	0.9097366	0.9164103	1.0269055	0.9572283	0.87357354
R:A-SNGR-8:906	1.2986596	1.2070388	1.201332	1.0070742	1.0176585	0.9818906	1.1630533	1.1527071	1.0672227	1.0555981	0.9293227	1.0209218	0.909244	0.965035	0.9282327	0.9929258	0.95710105	0.9881643	0.9419032	0.98182464
R:A-SNGR-8:5264	1.2735978	1.3040469	1.1164134	0.9884411	1.0833337	0.92671853	1.0620341	1.0756904	1.0400743	1.011559	0.9474178	1.0348101	0.93352073	0.8364501	0.89164615	0.90292895	0.89984787	0.96961087	0.8496045	1.0598854
R:A-SNGR-8:4240	0.9928218	1.009741	1.0030344	0.9670481	0.893375	0.85713565	1.0249616	0.9039433	1.0355989	0.99696577	1.0474191	1.0458856	0.94960487	0.9112442	1.0221511	null	null	0.9136333	1.1477525	0.7896807
R:A-SNGR-8:4554	1.087069	1.311807	0.9970323	1.0210837	0.903413	1.0029678	1.0355833	0.9757176	0.99398255	1.0279462	0.9207572	1.016768	0.91782784	1.025408	0.82039315	0.8970985	0.95390147	0.873326	1.0158753	1.1582266
R:A-SNGR-8:4810	1.4853842	1.5014344	1.3534508	1.261297	1.1253314	1.0017118	0.8822074	0.99828815	0.9724801	1.0156373	1.0119905	1.0494026	0.96372205	1.0102946	0.9337082	0.953342	0.9428355	0.90970683	0.8672547	0.98351985
R:A-SNGR-8:5671	0.92347425	1.0036988	1.0655948	0.94992715	0.93499917	0.98998237	1.2329171	1.1472038	1.0788733	1.0262703	1.014735	1.0995822	0.9963012	0.946011	0.96170413	0.9058397	0.76804525	0.8537603	1.2225708	null
R:A-SNGR-8:2250	1.4119079	1.327061	1.0458274	0.97818595	1.0628873	0.8614379	0.9500933	1.1209357	1.1295309	1.115228	1.0182706	1.1980777	0.9754645	0.98172927	0.85814655	0.9639625	0.9761457	0.97721654	0.9716674	1.2363755
R:A-SNGR-8:5781	1.2132611	1.1600528	0.98740524	0.879874	0.87592703	0.8913651	1.1324883	1.213541	1.2398411	1.0567541	0.94488245	0.8870224	0.80836976	0.8022059	0.8670867	0.9261238	1.0125948	1.0484298	1.1027659	1.1193224
R:A-SNGR-8:3792	0.47109446	0.5561505	1.0029749	1.7382277	2.3468378	2.0284889	0.92548734	0.5872098	0.51451904	0.71029425	0.86196846	1.0399861	1.6966271	2.1123087	3.0196607	2.2089822	1.2225175	0.9392271	0.4294187	null
R:A-SNGR-8:2768	0.8820063	0.7455554	0.8267143	0.8273542	0.82460463	0.9549014	0.99576145	1.0088825	0.967885	0.97604775	1.0122676	1.0889906	1.0496128	1.0042386	1.0133922	1.064476	1.1828024	1.1330187	1.114869	0.933971
R:A-SNGR-8:532	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:4752	0.83658266	0.6950811	0.8280899	0.9137988	1.0842662	1.0410985	0.92497957	0.84617317	0.90342826	0.9585966	1.0118891	0.9881109	1.0191529	1.0682763	1.151787	1.2152655	1.1773458	1.0729591	0.8909951	1.059534
R:A-SNGR-8:18	0.8361982	0.9181837	1.0198634	1.099242	1.1743578	1.0699807	1.0589272	1.103048	1.0729636	1.1525204	0.99271774	1.0034245	0.97159356	1.3071091	0.95159674	0.8724904	null	0.9965755	0.98639125	0.97287804
R:A-SNGR-8:245	0.6907107	null	0.9551754	1.1558522	0.9926887	1.1074716	0.9066403	0.91406614	1.0670645	1.0789058	1.092038	1.102269	1.1499236	0.9299736	1.1438493	1.0073112	0.95933867	1.0701483	0.98760176	0.78026956
R:A-SNGR-8:5867	0.8903571	0.5927625	1.0050955	1.0230098	0.958398	0.99728036	0.8578632	0.82043827	1.100912	1.1794618	1.153474	1.0027196	1.079142	0.9533516	1.1062294	1.0453033	0.89564055	0.86447686	1.0514755	0.59554553
R:A-SNGR-8:3354	null	null	null	null	null	null	null	null	null	null	1.1742873	1.0197738	null	null	null	null	null	1.0435802	1.0726696	null
R:A-SNGR-8:336	1.3431996	null	1.2576895	1.0222147	0.7919379	0.8596638	0.93435824	1.0327964	1.0576634	0.9730397	1.2792039	0.97778535	0.9003393	0.96198595	0.75068647	0.79480785	0.9092161	1.1843837	1.0668823	1.2024794
R:A-SNGR-8:1616	1.001505	1.0789617	0.9770751	0.871134	0.85995144	0.90154386	0.93064606	1.0958902	1.0996376	1.0694659	1.0455309	1.0329641	0.9811566	1.0783728	0.792893	0.879229	0.9747581	1.125848	0.9984949	1.1380103
R:A-SNGR-8:4358	0.7164514	0.64133024	0.83134586	0.8882888	0.9772382	0.97122955	1.2265823	1.1236113	0.89097047	1.0044281	1.0192353	0.9643772	1.0854472	1.0324839	1.0324099	1.0582165	0.8930127	0.9955718	1.1459043	1.0332141
R:A-SNGR-8:592	0.98652726	1.0434772	1.1166704	1.1193061	1.0916924	1.121064	1.0525776	0.9513586	0.93378043	0.9582259	0.9593308	0.85769373	null	0.98933583	1.0268886	1.1244065	1.1382036	1.0106642	0.95471245	0.90321594
R:A-SNGR-8:2182	0.87926644	0.6947775	0.79467386	0.96249044	null	null	1.0430332	1.0440114	null	null	null	null	null	null	null	null	null	0.98788494	1.10665	0.88836664
R:A-SNGR-8:3462	0.42133597	0.26475695	0.46583056	0.6228641	0.76877266	0.79140985	0.75133055	0.7109934	0.960836	1.1221563	1.2540227	1.039164	1.2646941	1.2705325	1.396012	1.5193129	1.3244777	1.3503987	1.4842849	0.8889412
R:A-SNGR-8:2343	1.0701776	0.92802596	0.97462326	1.0655388	1.0921487	1.0275506	1.0353675	0.9806287	0.87530786	0.9939013	1.0090808	0.9990013	0.9461049	0.9847491	1.0870997	1.0518045	1.0009987	0.97880757	1.1193305	0.96567076
R:A-SNGR-8:1525	0.6755134	0.8754358	0.8665944	0.97038	1.0006508	0.9136476	1.0525283	1.0483625	0.9993492	1.0584596	1.0608782	1.1116668	0.95482236	1.029833	1.0206652	0.8613595	0.9119968	1.0358509	1.1061765	0.8629982
R:A-SNGR-8:4562	1.0250489	0.78665733	0.9749512	0.9267496	1.0598733	1.1924697	1.2184378	1.1290591	1.0761895	1.0604637	0.96218485	0.8309018	0.8806829	0.87314945	0.88468665	0.9602356	1.5826278	1.5541451	1.161215	0.59964186
R:A-SNGR-8:5842	null	null	null	null	null	null	null	0.736377	null	null	null	null	null	null	1.6894773	1	null	null	null	null
R:A-SNGR-8:4818	0.82914037	0.6808935	0.99667376	0.9636429	1.0172426	1.1333455	0.9459743	0.8751258	1.1758577	1.137337	1.1824626	0.96138203	1.0322976	0.9595463	0.97142684	1.0033262	1.1104732	1.181483	1.23453	0.6725855
R:A-SNGR-8:2855	0.96949023	0.898526	1.1555358	1.1041014	0.9993708	0.94264615	0.93933195	0.9717399	0.9264379	1.1039894	0.9799477	1.074977	1.0042129	1.3994871	1.0466875	1.0006292	0.86822903	1.2625173	0.94255	1.0920469
R:A-SNGR-8:295	0.98164725	0.74314904	0.9822012	0.9381648	0.89507616	0.94721085	1.001405	1.0249708	1.1023717	1.0400918	1.0503153	0.90736115	1.0144538	0.9265653	0.99088603	0.99859506	1.0700152	1.1459558	1.0809596	1.0857288
R:A-SNGR-8:51	1.1969233	1.0482798	1.1302662	1.0346962	1.0296079	1.0131351	0.88984495	0.94745606	1.0481002	1.1158881	0.9910426	0.923823	1.0257003	0.97730595	1.0089575	0.954331	0.90510464	0.98521596	0.940251	0.88777786
R:A-SNGR-8:1831	1.0382504	1.0214776	0.965747	0.99415183	0.9855289	1.0033615	1.1014172	1.1290812	1.0122895	0.9828835	0.9668504	0.97197604	1.0206639	0.99324167	1.0323792	0.9768737	0.9966386	0.9853536	1.0196755	1.0763828
R:A-SNGR-8:1058	1.0959677	1.3178651	1.008842	0.85308087	0.9410805	0.9754763	1.043872	1.1510295	1.0921417	0.8954528	0.8800781	1.110436	0.9893167	0.9931072	0.91936886	0.90458316	1.0780357	0.9943482	1.0056518	1.5422763
R:A-SNGR-8:2274	1.0428269	1.2542824	1.0263361	0.88218075	0.9063089	0.9504489	1.0613748	1.0833151	0.998105	0.9349738	0.8784459	1.0522643	0.9291361	0.9989207	0.8864115	0.91434574	1.0010793	1.0264336	1.0629028	1.4971368
R:A-SNGR-8:2650	1.0119777	1.126812	1.0354825	0.9066478	0.96574086	0.9880224	0.94667715	0.96829474	1.1088133	1.0459768	1.0713943	1.0351838	0.97480226	0.9768163	0.9444479	0.8732323	1.033577	0.95225567	1.107662	1.285098
R:A-SNGR-8:4581	1.1003102	1.2201475	1.0424451	0.99531275	0.96166146	0.9705966	1.0098351	1.0865116	1.0099361	0.9089608	0.8724115	0.9857214	0.9443383	0.9312463	0.8416905	0.890308	1.1850675	1.189637	1.0046872	1.2421492
R:A-SNGR-8:90	0.98816836	0.8282651	1.0012511	1.0636638	0.9093047	0.9429428	0.85440683	0.99609834	1.0427234	1.1226188	1.1759365	1.0152161	1.0822964	1.1506746	0.96192527	0.95468646	1.0076333	0.9987489	1.0516968	0.7656287
R:A-SNGR-8:5638	null	0.5379884	null	0.80981606	null	1.0321754	1.2431828	1.0767426	null	null	null	null	null	0.841493	0.91612923	0.8483329	null	1.7905465	1.022442	1.4291443
R:A-SNGR-8:3894	0.9499126	0.83876604	0.929227	0.98236006	0.931071	1.0902882	1.1321806	null	0.91315967	1.2337517	1.0107201	0.99598974	0.99917644	0.9976351	1.0943462	1.0008236	1.177919	1.005475	1.0549698	0.9111907
R:A-SNGR-8:3344	1.1019666	1.3402182	0.8239798	0.79520905	0.90428567	0.87255466	1.0883437	1.1270303	1.0750563	0.9536056	1.2345693	0.8875763	0.8659353	0.85744816	0.8953969	0.8900871	1.0463945	1.1102169	1.1276399	1.1677703
R:A-SNGR-8:2320	1.0825311	1.3487093	0.9983927	1.0189185	1.0016074	0.9352176	0.92982054	0.8781891	1.0187603	0.8824342	1.0448458	1.0335785	1.0265764	1.1016239	0.84455985	0.83171207	0.80086285	0.79818064	0.7767073	1.1985873
R:A-SNGR-8:2870	0.8915263	0.9417632	1.0583432	0.975475	1.0858256	1.067851	1.0879512	1.0034221	0.91248643	0.9103417	0.913448	1.0705217	0.97203165	1.1446774	1.0118588	1.0440959	0.99657804	0.9647083	0.8906953	1.0552524
R:A-SNGR-8:858	1.5099471	1.3911692	1.2542216	1.0315988	0.9638104	0.90510297	1.0413516	1.0708001	0.8872703	1.116965	0.98893684	0.99328583	1.0067141	1.1849458	0.901882	0.8965449	0.88273734	1.0204648	0.9002719	0.9554073
R:A-SNGR-8:2212	0.82255495	0.8692605	1.0193396	1.0144747	0.9695333	0.9826364	1.044613	1.0528435	0.93408674	1.025938	1.0351427	1.1186857	1.0295688	1.022844	0.98552525	0.8816946	0.90078366	0.97932136	1.0476128	0.9371853
